Date,BMA.BA,AGRO.BA,BBAR.BA,CEPU.BA,CRES.BA,COME.BA,EDN.BA,GGAL.BA,IRSA.BA,LOMA.BA,MELI.BA,PAMP.BA,SUPV.BA,TECO2.BA,TGSU2.BA,TXAR.BA,YPFD.BA,CAPX.BA,METR.BA,^MERV
2019-08-08 00:00:00+00:00,258.81,4.82,129.08,36.14,30.65,1.18,39.7,148.63,41.44,89.46,15597.5,58.05,58.05,121.17,129.85,12.26,706.25,56.12,19.6,41094
2019-08-09 00:00:00+00:00,288.22,4.73,140.41,38.78,32.42,1.21,42.3,163.22,44.34,98.46,15792.5,63.5,63.5,131.91,137.43,12.48,760,60.16,19.85,44355
2019-08-12 00:00:00+00:00,154.15,3.2,74.36,20.47,24.49,0.87,21.6,86.4,33.04,51.85,17000,35,35,104.26,87.75,9.4,631.45,40.58,11,27531
2019-08-13 00:00:00+00:00,180.03,3.56,88.02,21.14,26.77,0.88,22.3,93.98,38.49,60.43,18782.5,37.8,37.8,122.79,100.04,10.18,663.1,49.38,11.55,30345
2019-08-14 00:00:00+00:00,182.91,3.46,86.8,20.52,26.3,0.8,20,95.8,38.59,56.08,19015.5,37.75,37.75,118.04,102.72,9.45,637.45,47.14,11,29921
2019-08-15 00:00:00+00:00,188,3.44,88.06,22.24,27.13,0.88,21.5,95.29,41.54,57.47,17721.5,40.9,40.9,122.57,108.15,10.53,623.15,46.69,12.3,31039
2019-08-16 00:00:00+00:00,178.39,3.39,84.84,21.38,26.81,0.92,21.45,94.12,41.24,54.94,18000,39.55,39.55,119.97,104.64,10.75,600.2,47.59,13.9,30407
2019-08-20 00:00:00+00:00,146.88,3.33,72.75,19.08,24.2,0.88,19.3,78.88,36.82,51.26,17020,37,37,114.64,94.61,10.49,536.95,45.79,12,27231
2019-08-21 00:00:00+00:00,153.13,3.42,75.35,20.33,24.56,0.88,18.65,80.75,36.43,52.82,17410,36.9,36.9,115.25,97.88,11.22,556.05,45.97,12.8,27978
2019-08-22 00:00:00+00:00,152.26,3.44,75.39,20.76,25.54,0.87,18.75,81.12,37.07,54.34,17242,37.75,37.75,113.36,96.63,11.27,547.25,46.69,13.5,27983
2019-08-23 00:00:00+00:00,140.23,3.41,71.07,19.51,24.02,0.83,17.8,75.56,34.66,51.22,16608.5,35.35,35.35,107.03,94.13,10.88,535.15,45.61,13.05,26586
2019-08-26 00:00:00+00:00,135.88,3.36,67.05,18.79,23.51,0.82,17.4,72,32.4,50.92,16688,33.75,33.75,106.75,89.09,10.92,525.9,45.61,12.9,25848
2019-08-27 00:00:00+00:00,126.55,3.18,64.52,17.21,23.18,0.77,16.15,68.12,28.48,48.05,17052.5,32.95,32.95,101.22,87.32,10.1,513.55,42.2,12.05,24623
2019-08-28 00:00:00+00:00,130.37,3.03,68.31,18.17,25.39,0.76,16.5,70.79,31.42,50.88,17484,34.55,34.55,107.74,89.09,10.18,525.65,41.3,11.55,25458
2019-08-29 00:00:00+00:00,119.4,2.91,61.88,16.73,23.26,0.73,15.2,64.71,30.93,49.15,17331,31.5,31.5,101.13,87.03,9.97,525.6,38.61,10.9,23985
2019-08-30 00:00:00+00:00,120.8,2.81,66.47,16.3,25.9,0.75,17,64.66,30.74,51.6,18966.5,32.6,32.6,104.57,90.68,9.53,553.65,38.61,11.4,24609
2019-09-02 00:00:00+00:00,131.85,2.94,70.53,16.83,27.42,0.8,18.7,67,32.16,54.77,18100,35.45,35.45,111,95.52,10.05,594.35,41.57,11.95,26195
2019-09-03 00:00:00+00:00,111.07,2.85,61.65,15.39,26.16,0.77,16.45,55.4,31.57,48.77,17600,30.45,30.45,102.73,88.52,9.62,502.95,38.61,11.2,23079
2019-09-04 00:00:00+00:00,118.3,2.89,65.29,16.25,27.75,0.78,16.85,62.98,33.53,50.88,17851.5,31.6,31.6,113.17,96.39,10.53,526.75,41.3,12.6,24665
2019-09-05 00:00:00+00:00,129.71,3.13,69.5,18.02,28.62,0.85,18.95,67.56,38.2,55.65,18929.5,38.3,38.3,113.88,101.48,11.05,589.15,47.59,14.5,26932
2019-09-06 00:00:00+00:00,131.89,3.16,72.94,18.46,30.14,0.84,20,71.21,38.49,58.87,18982,39.2,39.2,117.37,99.41,11.18,608.3,49.38,15.55,27660
2019-09-09 00:00:00+00:00,130.41,3.23,71.26,18.55,29.02,0.86,19.9,70.88,38.89,57.85,18184.5,38.1,38.1,116.19,99.32,11.57,575.9,47.77,15.6,27176
2019-09-10 00:00:00+00:00,136.74,3.35,74.93,19.17,30.94,0.88,20.95,74.48,40.75,58.82,18200,40.4,40.4,124.27,102.58,12.05,599.75,46.69,16.45,28432
2019-09-11 00:00:00+00:00,135.51,3.46,74.82,19.75,30.32,0.88,21,74.57,41.1,60.18,18781,41.25,41.25,123.33,105.65,12.31,594.95,44,16.5,28618
2019-09-12 00:00:00+00:00,138.05,3.59,76.35,20.23,29.85,0.92,22.95,75.56,40.36,62.54,19754.5,42.45,42.45,125.88,106.52,12.7,597.7,47.59,17.3,29115
2019-09-13 00:00:00+00:00,146.88,3.64,80.18,21,30.61,1.04,24.4,75.37,40.36,64.15,20555,43.05,43.05,132.49,107.67,13.48,628.35,46.69,17.6,30136
2019-09-16 00:00:00+00:00,145.94,3.7,79.18,20.95,30.39,1.08,24.95,77.19,39.33,64.15,19416,45.5,45.5,129.8,112.71,13.44,630.2,48.48,17.9,30561
2019-09-17 00:00:00+00:00,141.91,3.93,79.49,20.47,29.67,1.09,26.7,78.41,42.18,63.68,19419.5,44.75,44.75,126.96,108.87,13,615.75,48.48,17.6,30151
2019-09-18 00:00:00+00:00,137.64,3.87,77.42,20.9,30.43,1.14,27.2,77.01,38.74,62.75,19001,44.25,44.25,128.95,111.84,13.22,616.45,48.93,17.6,30071
2019-09-19 00:00:00+00:00,136.7,3.87,76.54,22,30.21,1.18,27.2,77.71,40.26,63.6,18977,44.8,44.8,128.66,112.9,13.31,639.65,47.14,17.25,30414
2019-09-20 00:00:00+00:00,134.03,3.85,74.51,21.14,29.78,1.15,26.2,76.26,38.79,63.01,18815.5,44.05,44.05,129.37,112.32,13.35,635.15,47.14,16.9,30061
2019-09-23 00:00:00+00:00,130.17,3.8,73.4,19.85,28.55,1.11,24.5,74.81,36.87,59.96,18100,42.55,42.55,126.11,109.16,13.09,609.55,47.14,15.8,29152
2019-09-24 00:00:00+00:00,126.51,3.46,69.38,18.36,26.88,1.04,22.75,71.96,33.68,57.85,17649,40.8,40.8,114.64,103.88,12.7,586.55,44.44,14.9,27820
2019-09-25 00:00:00+00:00,130,3.55,70.26,18.36,27.13,1.06,22.5,73.87,33.88,59.16,17840,41.35,41.35,118.13,105.94,12.7,586.2,44,14.25,28212
2019-09-26 00:00:00+00:00,130.45,3.46,69.57,18.02,26.95,1.05,22,74.29,33.04,60.18,17415,41,41,116.19,103.88,13.13,580.95,44,14.7,28168
2019-09-27 00:00:00+00:00,136,3.33,72.6,17.78,27.17,1.06,22.5,76.91,33.83,61.53,17080,42.55,42.55,114.3,104.5,13.26,602.1,44.89,14.25,28878
2019-09-30 00:00:00+00:00,136.33,3.36,71.3,18.12,26.88,1.07,22.6,76.26,33.39,61.23,17541,44.05,44.05,119.97,102.82,13.61,592.45,46.24,15.15,29067
2019-10-01 00:00:00+00:00,141.17,3.46,73.17,18.41,27.53,1.06,22.7,78.78,34.02,64.23,18500,46.15,46.15,124.32,107,13.78,620.65,47.59,15.3,30066
2019-10-02 00:00:00+00:00,145.4,3.48,74.24,18.84,28.18,1.05,23,81.68,34.81,64.36,18146.5,47.1,47.1,129.42,109.35,13.83,636.8,47.59,15.75,30792
2019-10-03 00:00:00+00:00,138.67,3.52,72.87,18.6,26.95,1.05,22.7,80,33.88,66.81,18250.5,47,47,127.72,107,14.52,620.9,48.48,15.6,30366
2019-10-04 00:00:00+00:00,147.66,3.64,77.42,20.13,27.82,1.05,24,83.97,35.25,69.22,18809.5,50.05,50.05,132.11,115.35,14.78,650,51.45,15.8,31817
2019-10-07 00:00:00+00:00,142.94,3.52,74.86,19.46,27.82,1.04,23.4,82.05,34.76,67.15,18087.5,47.2,47.2,131.03,110.31,14.91,625.75,49.38,14.9,30941
2019-10-08 00:00:00+00:00,138.18,3.57,73.94,19.51,27.06,1.06,22.75,79.39,33.78,65.92,17715.5,45.1,45.1,129.42,105.7,14.65,623.3,52.08,14.85,30257
2019-10-09 00:00:00+00:00,143.19,3.46,74.66,19.8,26.7,1.06,22.5,80.61,33.88,67.19,18020.5,44.3,44.3,129.28,103.49,14.52,620.85,52.08,14.9,30338
2019-10-10 00:00:00+00:00,155.3,3.52,78.84,20.47,27.13,1.07,24.05,84.58,33.88,69.6,18259,46.65,46.65,134.76,107.24,14.91,649.95,52.08,15.25,31743
2019-10-11 00:00:00+00:00,153.25,3.44,78.15,20.33,27.28,1.06,24.05,84.44,35.06,69.47,19203,46.8,46.8,142.36,109.44,14.74,645.85,52.52,15,31798
2019-10-15 00:00:00+00:00,150.5,3.39,76.92,19.65,26.3,1.05,22.9,84.63,34.37,68.5,19479.5,46.1,46.1,137.83,108.1,14.3,639.95,49.38,14.5,31334
2019-10-16 00:00:00+00:00,146.47,3.31,76.23,19.27,26.08,1.12,22.5,82.76,34.47,68.5,19190.5,44.55,44.55,140.2,107.14,14.04,627.4,49.2,14.15,30759
2019-10-17 00:00:00+00:00,155.1,3.37,78.03,20.18,27.1,1.14,23.8,85.84,36.53,73.49,20129.5,46.2,46.2,142.05,112.9,14.35,672.45,50.28,14.15,31995
2019-10-18 00:00:00+00:00,154.48,3.33,77.46,19.94,26.92,1.13,23.2,87.01,36.33,73.66,20001,45.5,45.5,146.45,112.52,14.39,672.4,49.74,13.85,31969
2019-10-21 00:00:00+00:00,156.74,3.31,78.38,19.94,27.21,1.1,23,89.72,38,76.83,20363,47.25,47.25,150,113.77,14.69,689.9,48.04,13.7,32551
2019-10-22 00:00:00+00:00,158.01,3.24,77.69,20.66,28.84,1.08,22.8,91.27,38.69,79.78,21353.5,48.5,48.5,157.8,117.65,15.08,709.85,45.79,13.6,33263
2019-10-23 00:00:00+00:00,159.29,3.11,77.69,20.71,28.26,1.04,21.8,90.89,38.54,79.4,20820.5,47.1,47.1,151.5,111.99,15.08,702.05,43.41,12.95,32775
2019-10-24 00:00:00+00:00,156.86,3.11,78.91,20.42,28.58,1.02,22.3,91.13,39.62,80.46,21950,48.1,48.1,155,114.15,16.21,734.95,44.89,12.85,33476
2019-10-25 00:00:00+00:00,164.18,3.09,79.98,21.52,28.91,1.03,22.9,94.68,44.19,82.15,22084,49.45,49.45,157.75,115.93,16.82,760.35,46.24,12.85,34522
2019-10-28 00:00:00+00:00,153.78,3.14,74.13,20.71,29.34,0.98,21.75,86.03,42.52,81.05,22118.5,47.4,47.4,151.6,111.7,18.12,729.95,48.48,13.25,33177
2019-10-29 00:00:00+00:00,148.28,3.33,70.95,19.85,28.4,1.04,20.65,80.42,40.06,75.09,20645,45.55,45.55,140.25,113.77,19.11,721.7,50.28,13.4,32544
2019-10-30 00:00:00+00:00,149.92,3.59,72.25,21.14,28.36,1.15,21.75,83.83,40.06,77.8,21426.5,48.15,48.15,143.9,115.35,19.72,745.6,53.87,14.25,33889
2019-10-31 00:00:00+00:00,150.83,3.85,72.45,24.3,29.63,1.18,22.2,86.12,40.8,81.05,21109.5,50,50,144.75,116.17,20.37,754.05,58.36,14.05,34995
2019-11-01 00:00:00+00:00,149.92,3.89,73.06,25.79,29.42,1.22,21.9,87.9,41.24,81.43,19642,50.35,50.35,143.6,114.63,21.67,764,60.87,14.6,35743
2019-11-04 00:00:00+00:00,158.34,3.85,76.54,26.61,29.96,1.29,22.1,94.87,40.85,81.52,18925,52.85,52.85,149.45,118.71,22.32,781.75,61.95,15.2,37279
2019-11-05 00:00:00+00:00,156.91,3.77,76.2,27.04,29.81,1.26,21.4,94.02,40.36,80.16,19141.5,52.05,52.05,150.55,120.97,21.32,779.45,61.05,15.1,36870
2019-11-06 00:00:00+00:00,153.21,3.76,71.87,26.56,29.6,1.23,20.7,90.38,39.77,78.3,19177.5,49.4,49.4,146.6,117.13,20.59,739.45,61.05,14.65,35501
2019-11-07 00:00:00+00:00,154.98,3.68,72.14,25.98,28.8,1.26,20.85,93.88,40.21,77.71,19345,49.2,49.2,145.5,117.51,20.72,752.85,60.16,14.7,35869
2019-11-08 00:00:00+00:00,150.79,3.59,70,24.59,27.39,1.23,19.45,91.08,40.16,76.66,19469.5,44.55,44.55,141.05,103.44,19.94,742.5,57.46,14,34131
2019-11-11 00:00:00+00:00,156.33,3.46,68.31,24.16,25.94,1.21,18.7,90.52,40.46,74.8,19099,42,42,139.1,99.75,20.41,715.95,57.28,13.65,33661
2019-11-12 00:00:00+00:00,157.48,3.37,64.94,25.93,25.88,1.18,18.8,87.06,38.94,77.42,19150,42.9,42.9,140.25,102.25,19.98,708.9,57.37,13.3,33430
2019-11-13 00:00:00+00:00,154.65,3.33,63.83,24.59,24.92,1.14,17.6,83.18,38.25,78.26,19633.5,40.75,40.75,134.55,99.3,19.29,688,55.67,12.05,32341
2019-11-14 00:00:00+00:00,144.95,3.35,62.11,22.82,24.36,1.13,16.25,79.11,36.82,76.95,20336.5,38.8,38.8,131,92.2,18.38,696.7,54.77,12.35,31020
2019-11-15 00:00:00+00:00,145.53,3.46,62.99,23.82,23.91,1.13,16.75,82.99,37.76,79.36,20983.5,40.1,40.1,133,93.4,18.77,708.8,54.77,12.5,31852
2019-11-19 00:00:00+00:00,145.86,3.5,65.82,24.11,25.66,1.11,18.05,84.44,40.32,79.95,20369.5,40.2,40.2,136.95,96,19.42,687.85,55.22,12.85,32253
2019-11-20 00:00:00+00:00,151.77,3.6,71.91,25.79,26.59,1.15,19.25,87.62,40.97,85.32,20500,40.65,40.65,141.75,96.1,20.8,703.55,55.67,13.5,33421
2019-11-21 00:00:00+00:00,152.8,3.58,72.83,26.22,26.11,1.16,18.85,87.34,42.74,83.5,21080,39.8,39.8,139.7,94.1,21.06,692.75,57.46,13.8,33247
2019-11-22 00:00:00+00:00,153.62,3.65,72.06,26.7,26.18,1.14,19.45,88.6,40.97,82.83,21322.5,40.55,40.55,140.7,92.5,21.45,709.2,57.01,13.8,33589
2019-11-25 00:00:00+00:00,155.67,3.53,72.75,26.61,30.12,1.13,19.2,88.32,40.92,83.33,21697,40.1,40.1,140.5,92.5,20.46,712.9,56.12,13.6,33495
2019-11-26 00:00:00+00:00,147.21,3.46,68.62,25.12,29.71,1.1,18.25,85.19,39.44,81.56,21288.5,37.7,37.7,135.1,85.45,20.11,679.55,56.12,13.3,32113
2019-11-27 00:00:00+00:00,160.89,3.53,74.59,27.85,30.53,1.15,19.85,93.28,41.06,83.46,21515,40.4,40.4,144.75,89.45,19.89,709.45,56.12,13.6,33930
2019-11-28 00:00:00+00:00,161.01,3.59,74.44,27.95,30.61,1.15,19.9,93.28,40.92,83.67,21722,40.95,40.95,145,91.15,20.37,715.75,56.12,13.5,34220
2019-11-29 00:00:00+00:00,159,3.55,74.01,28.74,31.43,1.15,19.65,93.28,41.41,83.63,21800,41.25,41.25,153.5,91.7,20.63,721.75,53.87,14,34500
2019-12-02 00:00:00+00:00,153.62,3.46,71.6,28.2,30.76,1.14,19.25,89.91,40.23,79.53,21891,40.45,40.45,153.05,87.45,20.11,705.2,55.67,14.4,33447
2019-12-03 00:00:00+00:00,152.31,3.46,71.03,27.32,29.86,1.15,19.2,89.02,39.78,76.99,21300,39,39,151.2,84.25,19.72,682.6,51.18,14.5,32757
2019-12-04 00:00:00+00:00,167.63,3.47,76.81,28.5,31.54,1.18,20,95.8,40.92,79.57,21865,42.2,42.2,159.75,90.5,19.72,722.25,55.67,14.65,34692
2019-12-05 00:00:00+00:00,178.63,3.52,76.54,28.84,32.54,1.21,20.4,97.72,41.9,84.52,22857.5,42.75,42.75,165.25,91.95,19.76,735.05,54.77,14,35443
2019-12-06 00:00:00+00:00,186.4,3.58,82.36,30.56,32.95,1.22,20.9,102.53,43.63,83.08,23112.5,44.1,44.1,163.55,95.2,19.81,759.7,55.67,14.45,36562
2019-12-09 00:00:00+00:00,181.43,3.57,82.55,31.2,31.83,1.24,20.95,99.96,48.01,86.29,22430,44.85,44.85,158.5,96.6,19.42,787.35,57.46,14.4,36409
2019-12-10 00:00:00+00:00,168.2,3.52,79.75,29.48,30.2,1.2,19.65,93.14,45.35,82.4,22035,42.45,42.45,151.6,91.85,18.94,744.85,54.77,14.25,34657
2019-12-11 00:00:00+00:00,171.2,3.59,80.29,29.33,30.42,1.2,19.1,94.63,45.35,82.02,21797,42.15,42.15,156.45,93.2,18.94,750.6,54.77,14,35020
2019-12-12 00:00:00+00:00,174.73,3.59,84.35,29.43,29.38,1.2,18.7,96.64,45.7,82.74,21418,41.75,41.75,153,93.8,19.85,767.95,54.86,14,35505
2019-12-13 00:00:00+00:00,182.04,3.61,91.73,32.13,30.98,1.22,19.9,101.55,47.87,86.04,21124,44.75,44.75,149.65,97.8,20.11,764.2,57.46,14.35,36770
2019-12-16 00:00:00+00:00,188.74,3.61,91.01,33.75,31.98,1.22,22.15,102.16,49.59,88.53,22130,46.75,46.75,149.5,101.05,20.72,781.15,60.96,15,37620
2019-12-17 00:00:00+00:00,189.93,3.63,88.9,31.94,32.32,1.2,20.5,100.52,50.18,87.85,21939.5,44.8,44.8,150.9,95.45,20.2,765,58.36,14.5,36919
2019-12-18 00:00:00+00:00,196.75,3.7,94.22,31.64,33.21,1.22,20.8,101.83,50.43,90.52,21315,45.6,45.6,152,96.75,20.63,784.4,60.61,14.4,37620
2019-12-19 00:00:00+00:00,201.68,3.67,94.18,33.36,34.55,1.26,20.9,101.74,49.54,90.22,21346.5,45.4,45.4,163.3,98.9,20.46,790.1,61.77,14.5,38083
2019-12-20 00:00:00+00:00,202.99,3.67,95.06,34.74,36.63,1.25,20.8,102.72,50.23,92.12,21442,45.9,45.9,163,99.75,21.41,816.9,61.41,14.35,38632
2019-12-23 00:00:00+00:00,214.25,3.7,101.68,35.03,37.97,1.26,22,109.83,50.09,91.78,21597.5,46.85,46.85,167.45,100.95,21.89,829,66.44,15,39915
2019-12-26 00:00:00+00:00,225.87,3.88,113.66,38.82,40.91,1.32,26.8,117.35,53.63,100.49,21762.5,49.3,49.3,169.85,107.8,22.45,865.45,66.71,16.35,42279
2019-12-27 00:00:00+00:00,221.11,3.99,108.27,36.11,39.87,1.38,24.8,113.1,51.56,98,22054.5,49.6,49.6,170.55,105.6,22.28,873.75,67.52,16.15,41682
2019-12-30 00:00:00+00:00,224.76,4.05,107.54,35.08,39.01,1.46,24.05,113.71,50.09,101.67,21651,49.8,49.8,170.8,108.65,22.23,857.2,65.99,16.2,41671
2020-01-02 00:00:00+00:00,223.98,4.22,106.39,34.05,37.56,1.5,22.7,115.02,49.79,98.42,22940,48.25,48.25,163.9,105.9,21.84,837.85,65.54,16.2,41107
2020-01-03 00:00:00+00:00,221.76,4.17,102.98,31.84,36.93,1.44,21.75,112.96,47.62,97.28,23221.5,48.45,48.45,163.45,105.8,20.85,841.6,65.09,16.1,40499
2020-01-06 00:00:00+00:00,228.5,4.26,107.81,33.36,37.67,1.5,22.95,116.79,47.47,99.35,23350,48.4,48.4,167.7,107.5,21.24,860.8,68.42,16.5,41470
2020-01-07 00:00:00+00:00,225.42,4.28,108.84,33.07,38.6,1.46,22.75,115.95,47.82,97.62,24411.5,47.55,47.55,168.15,108.15,21.32,837.9,68.69,16.55,41116
2020-01-08 00:00:00+00:00,229.16,4.24,109.22,32.43,37.08,1.43,22.5,117.73,48.61,96.35,24626.5,46.2,46.2,170.35,106.2,21.02,843.3,64.65,16.9,41016
2020-01-09 00:00:00+00:00,237.33,4.24,115.27,34.49,36.86,1.48,22.95,121.89,49.44,98.76,25249,48.2,48.2,171.8,109.6,20.89,853.95,64.65,16.8,42036
2020-01-10 00:00:00+00:00,240.78,4.26,119.78,34.88,38.27,1.57,23.45,125.26,50.38,99.05,26531.5,48.35,48.35,175,112.1,20.85,858.05,63.12,16.75,42740
2020-01-13 00:00:00+00:00,232.61,4.73,116.91,34.49,39.42,1.65,23.6,118.99,51.71,96.77,27727,47.5,47.5,179.2,110.5,20.02,852.65,64.65,16.9,42018
2020-01-14 00:00:00+00:00,225.67,5.25,113.39,33.17,37.67,1.66,23.15,117.49,50.04,97.62,26486,46.05,46.05,184.2,105.65,21.15,852.85,65.54,16.7,41634
2020-01-15 00:00:00+00:00,216.55,5.6,107.65,31.74,38.49,1.69,22.85,114.22,49.59,97.41,26800,46.4,46.4,179.95,106.5,21.63,855.8,63.3,16.45,41246
2020-01-16 00:00:00+00:00,222.58,5.73,111.25,32.87,38.34,1.76,23.25,117.73,50.38,100.7,27000,46.9,46.9,182.5,109.55,22.84,860.2,66.44,18.15,42362
2020-01-17 00:00:00+00:00,219.3,5.56,113.01,32.62,37.3,1.7,23.7,118.2,50.97,101.21,27133.5,48.4,48.4,189.95,110.6,22.97,829.8,66.89,19.05,42340
2020-01-20 00:00:00+00:00,227.39,5.66,114.47,33.56,37.93,1.74,24.7,119.79,52.21,103.11,27879.5,49.3,49.3,195,108.9,23.06,853.25,67.34,19,43054
2020-01-21 00:00:00+00:00,218.07,5.4,109.45,31.54,36.63,1.7,23.4,115.67,49.49,100.87,26590,46.8,46.8,192.75,106.05,22.32,810.2,65.99,18.45,41486
2020-01-22 00:00:00+00:00,226.03,5.25,112.21,32.53,37.6,1.7,23.55,116.51,49.64,101.17,27275.5,48.35,48.35,191.5,106.05,22.02,825.45,65.54,18.2,42002
2020-01-23 00:00:00+00:00,217.74,5.17,107.12,31.25,38.12,1.68,23.15,113.52,49.3,99.64,27742,46.55,46.55,190.4,105.15,21.58,810.2,65.09,17.95,41140
2020-01-24 00:00:00+00:00,207.1,4.95,99.92,30.12,38.01,1.62,22.15,109.64,49.25,99.86,27302.5,45,45,191.3,103.5,20.72,796.4,63.93,17.7,39918
2020-01-27 00:00:00+00:00,204.18,4.86,97.09,31.45,36.67,1.56,21.7,107.26,48.56,99.43,27500.5,45,45,189.4,103.85,21.11,794.25,61.95,17,39605
2020-01-28 00:00:00+00:00,217.04,5.25,100.8,32.58,38.23,1.6,22.95,113.99,49.4,103.11,28586.5,46.6,46.6,191,104.25,20.89,795.55,62.85,17.5,40830
2020-01-29 00:00:00+00:00,216.05,5.08,99.88,31.84,37.56,1.6,22.85,114.46,48.71,98.88,28286.5,45.2,45.2,188.6,103.45,20.15,798.4,64.2,17.75,40341
2020-01-30 00:00:00+00:00,216.59,5.21,101.03,31.64,35.89,1.58,22.55,116.14,47.28,99.64,28230,45.7,45.7,189.4,102.8,19.94,806.1,62.85,17.95,40395
2020-01-31 00:00:00+00:00,216.38,5.1,101.19,30.91,35.96,1.58,22,114.27,45.3,98.76,28395.5,45,45,190.5,104.3,20.54,787.2,62.85,18.05,40105
2020-02-03 00:00:00+00:00,230.02,5.14,105.7,32.23,35.59,1.59,23,119.27,45.85,100.19,28409,48.3,48.3,194.5,108,20.41,815.65,62.85,18.1,41577
2020-02-04 00:00:00+00:00,225.87,5.04,101.45,31.45,34.81,1.6,22.8,118.1,45.11,103.66,29944.5,46.9,46.9,196,106.35,19.94,812.95,61.95,17.5,41034
2020-02-05 00:00:00+00:00,224.84,4.97,103.25,30.81,33.36,1.6,22.25,116.65,46.04,102.73,28654,46.3,46.3,194.1,104.85,19.59,825.95,61.95,17.5,40767
2020-02-06 00:00:00+00:00,225.87,4.97,104.06,29.97,32.09,1.59,22.1,116.7,45.5,103.96,28683,46.95,46.95,200,105.15,19.85,828.9,61.41,17.45,40906
2020-02-07 00:00:00+00:00,229.44,4.91,106.51,30.22,32.36,1.58,22.45,118.52,44.86,99.56,27259,47,47,201.6,104.55,20.59,818.5,60.16,17.6,41214
2020-02-10 00:00:00+00:00,228.83,4.86,105.55,30.71,32.84,1.56,22.15,118.2,45.11,99.18,27598.5,46.5,46.5,200,105.4,20.37,826.2,58.36,17.25,41053
2020-02-11 00:00:00+00:00,219.67,4.65,102.68,30.12,31.46,1.51,21.35,114.83,44.07,95.46,27510,45.4,45.4,193.75,104,20.28,795.2,58.36,17.1,39825
2020-02-12 00:00:00+00:00,222.09,4.63,102.91,30.27,31.61,1.53,21.4,114.32,43.97,95.38,28749.5,45.45,45.45,195.95,104.95,20.07,789.4,60.16,17,39936
2020-02-13 00:00:00+00:00,215.27,4.43,95.71,29.28,30.9,1.46,21.2,108.19,42.79,92.67,29916.5,44.05,44.05,193.3,103.2,20.2,766.6,60.16,16.2,38670
2020-02-14 00:00:00+00:00,214.57,4.52,94.6,29.09,30.01,1.46,21.4,109.13,42,91.7,30200,42.75,42.75,187.65,103,20.72,776.55,57.46,16.8,38648
2020-02-17 00:00:00+00:00,218.11,4.5,95.45,28.99,29.75,1.5,21.15,110.34,42.49,95.93,30300,43.8,43.8,193.1,102.25,20.98,785.2,58.36,16.9,39200
2020-02-18 00:00:00+00:00,209.65,4.39,92.84,28.4,30.01,1.47,20.75,105.34,42.2,91.66,29756.5,42.25,42.25,190.6,101.55,20.54,769.65,56.57,17.2,38157
2020-02-19 00:00:00+00:00,216.46,4.39,92.5,28.4,30.5,1.49,20.85,107.02,42.2,92.46,30380,42.1,42.1,193.95,100.5,19.94,773.75,56.21,17.2,38391
2020-02-20 00:00:00+00:00,226.82,4.24,95.41,28.4,31.43,1.51,21.05,107.96,42.3,90.47,29838.5,42.9,42.9,194.3,103.45,19.76,784.15,56.39,17.1,38961
2020-02-21 00:00:00+00:00,223.36,4.28,95.25,28.1,30.83,1.56,21.3,108.1,41.9,88.07,29560.5,42.35,42.35,192.95,103.9,19.2,767.5,56.12,17.1,38603
2020-02-26 00:00:00+00:00,212.73,4.02,89.28,25.75,30.09,1.45,19.9,101.08,42.79,84.56,25434.5,39.3,39.3,192.15,93.35,18.9,701.55,54.86,16.2,36422
2020-02-27 00:00:00+00:00,199.05,3.85,88.37,24.81,29.45,1.43,19.25,100.29,42.3,82.4,24930,39.35,39.35,194,90,17.51,679.2,54.32,15.6,35387
2020-02-28 00:00:00+00:00,191.66,3.87,85.38,25.75,29.64,1.38,19.15,96.03,43.28,80.71,24600,39.45,39.45,193.75,93.15,17.73,659.25,53.87,15.4,34973
2020-03-02 00:00:00+00:00,200.86,4.06,88.71,27.12,30.79,1.43,19.55,99.45,44.07,82.83,26103,43.2,43.2,186,93.7,18.33,664.9,53.87,15.75,36253
2020-03-03 00:00:00+00:00,200.24,3.89,88.21,26.43,31.02,1.4,19.4,98.18,42.44,79.57,25671.5,44.2,44.2,187.1,94.9,17.34,666.15,53.87,16.05,35999
2020-03-04 00:00:00+00:00,208.7,3.91,92.61,27.32,31.31,1.44,20.5,102.3,44.37,82.19,26600,46.55,46.55,195.2,97.9,17.9,669.1,52.08,16.2,37243
2020-03-05 00:00:00+00:00,209.48,3.96,92.69,27.71,30.24,1.42,20.45,101.5,44.91,81.18,25580,45.7,45.7,196,99.6,17.73,637.85,58.36,16.35,36772
2020-03-06 00:00:00+00:00,194.24,3.98,87.94,26.53,29.71,1.36,19.3,95.52,42.54,81.69,24200,43.85,43.85,191,94.5,17.68,604.05,56.57,16.2,35222
2020-03-09 00:00:00+00:00,162.86,3.58,75.12,22.75,27.37,1.12,16.75,80.32,37.42,72.05,23316,38,38,187.5,81.65,15.47,459.95,51.18,15.4,30380
2020-03-10 00:00:00+00:00,176.83,3.72,83.89,24.42,29.53,1.21,18.7,87.15,39.78,72.3,25243,40.65,40.65,203.7,88.6,16.6,517.1,56.74,16.2,32832
2020-03-11 00:00:00+00:00,172.06,3.5,75.62,23.19,27.78,1.18,18.5,83.22,37.61,72.56,24000,38.6,38.6,215.35,87.6,15.39,479,56.12,15.7,31420
